Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,6,-0.6,2.314585924,0.51
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,7,-0.7,2.042822838,0.5
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,8,-0.8,1.985009313,0.45
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,9,-0.9,2.341217995,0.28
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,10,-1,2.7391572,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,1,0.1,8.432849884,0.26
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,2,0.2,8.714999199,0.25
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,3,0.3,8.499092102,0.28
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,4,0.4,7.275629044,0.29
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,5,0.5,6.391184807,0.3
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,6,0.6,5.343787193,0.31
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,7,0.7,4.741472244,0.34
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,8,0.8,3.65910697,0.37
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,9,0.9,2.786444664,0.3
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Brighten,10,1,4.186136246,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Rotation,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Rotation,1,90,14.8551693,0.06
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Rotation,2,180,9.936190605,0.17
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Rotation,3,270,15.83195686,0.11
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Invert,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Invert,1,1,49.48553085,0.22
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,0,0,2714856.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,1,0.1,2128354.75,0.12
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,2,0.2,864455.6875,0.09
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,3,0.3,276136.5313,0.13
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,4,0.4,227609.1875,0.09
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,5,0.5,90516.21094,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,6,0.6,318703.7188,0.08
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,7,0.7,493452.8125,0.11
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,8,0.8,1249442.5,0.13
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,9,0.9,2151578,0.13
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Uniform,10,1,2382504.75,0.07
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,0,0,2714856.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,1,0.1,6443087.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,2,0.2,8017460,0.11
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,3,0.3,8460397,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,4,0.4,7813799.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,5,0.5,7737168,0.08
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,6,0.6,7570119.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,7,0.7,7983366.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,8,0.8,6767655.5,0.12
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,9,0.9,6010481.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,10,1,5777274,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,0,100,32.41947556,0.18
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,1,63.09573445,32.7358284,0.21
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,2,39.81071706,44.27225113,0.21
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,3,25.11886432,48.27321625,0.21
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,4,15.84893192,37.36669922,0.21
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,5,10,109.1472168,0.2
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,6,6.309573445,2660.190918,0.14
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,7,3.981071706,40984.94922,0.07
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,8,2.511886432,280097,0.09
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,9,1.584893192,655900.75,0.11
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,High Pass,10,1,729589.6875,0.13
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,0,1,195.6410522,0.28
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,1,1.584893192,1391.480591,0.28
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,2,2.511886432,3456.090088,0.33
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,3,3.981071706,2.399040461,0.53
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,4,6.309573445,1.922477126,0.38
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,5,10,3.168926477,0.12
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,6,15.84893192,3.846681595,0.12
