Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,6,6.309573445,13.23063374,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,7,3.981071706,10.45955658,0.27
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,8,2.511886432,7.053720474,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,9,1.584893192,5.310656548,0.3
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,10,1,3.971241951,0.31
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,0,1,10.68988514,0.35
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,1,1.584893192,8.646346092,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,2,2.511886432,5.858608246,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,3,3.981071706,3.50218749,0.4
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,4,6.309573445,2.411808968,0.4
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,5,10,3.2663095,0.2
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,6,15.84893192,4.138362885,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,7,25.11886432,5.08251524,0.08
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,8,39.81071706,5.238112926,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,9,63.09573445,5.006717205,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,10,100,5.242923737,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,0,1,14.4798317,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,1,0.630957344,7.554199696,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,2,0.398107171,5.128295422,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,3,0.251188643,4.221727848,0.32
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,4,0.158489319,3.793035507,0.3
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,5,0.1,3.277995586,0.3
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,6,0.063095734,3.024431705,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,7,0.039810717,3.361304522,0.17
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,8,0.025118864,4.063334465,0.09
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,9,0.015848932,4.517858505,0.09
