Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,10,1,17.67067909,0.12
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,0,0,24.17987823,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,1,0.1,17.2986393,0.18
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,2,0.2,19.31917953,0.19
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,3,0.3,23.67831802,0.12
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,4,0.4,30.01055145,0.12
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,5,0.5,38.92829895,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,6,0.6,54.10552216,0.09
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,7,0.7,69.54964447,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,8,0.8,92.2868576,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,9,0.9,95.43255615,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,10,1,100.8245773,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,0,100,16.20335197,0.26
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,1,63.09573445,17.67961502,0.26
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,2,39.81071706,28.58913612,0.26
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,3,25.11886432,36.81167221,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,4,15.84893192,27.01528168,0.24
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,5,10,19.07680702,0.22
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,6,6.309573445,13.92023659,0.23
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,7,3.981071706,10.9075346,0.24
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,8,2.511886432,6.008629799,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,9,1.584893192,3.787276268,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,High Pass,10,1,3.148132324,0.35
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,0,1,16.13815308,0.32
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,1,1.584893192,13.47439003,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,2,2.511886432,9.529475212,0.39
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,3,3.981071706,4.460458755,0.4
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,4,6.309573445,2.841359854,0.37
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,5,10,4.135807037,0.18
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,6,15.84893192,5.404875278,0.12
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,7,25.11886432,6.114535332,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,8,39.81071706,6.344206333,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,9,63.09573445,5.76523447,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Low Pass,10,100,5.948226452,0.12
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,0,1,24.17987823,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,1,0.630957344,8.993760109,0.29
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,2,0.398107171,5.787030697,0.33
